movieId,tmdbId,movielens_title,source_title,source_release_date,overview,overview_language,directors,cast,source_url,source_dataset,retrieved_on
86911,45243,"Hangover Part II, The (2011)",The Hangover Part II,2011-05-25,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",en,"[{""id"": 57130, ""name"": ""Todd Phillips""}]","[{""id"": 51329, ""name"": ""Bradley Cooper""}, {""id"": 27105, ""name"": ""Ed Helms""}, {""id"": 58225, ""name"": ""Zach Galifianakis""}, {""id"": 21180, ""name"": ""Justin Bartha""}, {""id"": 83586, ""name"": ""Ken Jeong""}]",https://www.themoviedb.org/movie/45243,TMDB 5000 Movie Dataset,2026-09-12
87028,49950,"Roommate, The (2011)",The Roommate,2011-02-04,"When Sara (Minka Kelly), a young design student from Iowa, arrives for college in Los Angeles, she is eager to fit in and get to know the big city. Her wealthy roommate, Rebecca (Leighton Meester), is more than eager to take Sara under her wing and show her the ropes. The two become close, but when Sara begins to branch out and make more friends on campus, Rebecca becomes resentful. Alarmed, Sara moves in with her new boyfriend, causing Rebecca's behavior to take a violent turn.",en,"[{""id"": 143079, ""name"": ""Christian E. Christiansen""}]","[{""id"": 96625, ""name"": ""Minka Kelly""}, {""id"": 85825, ""name"": ""Leighton Meester""}, {""id"": 55086, ""name"": ""Cam Gigandet""}, {""id"": 90033, ""name"": ""Aly Michalka""}, {""id"": 34202, ""name"": ""Matt Lanter""}]",https://www.themoviedb.org/movie/49950,TMDB 5000 Movie Dataset,2026-09-12
87192,59678,Attack the Block (2011),Attack the Block,2011-05-12,A teen gang in a grim South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.,en,"[{""id"": 155531, ""name"": ""Joe Cornish""}]","[{""id"": 11109, ""name"": ""Nick Frost""}, {""id"": 66431, ""name"": ""Jodie Whittaker""}, {""id"": 236695, ""name"": ""John Boyega""}, {""id"": 103351, ""name"": ""Luke Treadaway""}, {""id"": 176188, ""name"": ""Flaminia Cinque""}]",https://www.themoviedb.org/movie/59678,TMDB 5000 Movie Dataset,2026-09-12
87222,49444,Kung Fu Panda 2 (2011),Kung Fu Panda 2,2011-05-25,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",en,"[{""id"": 142312, ""name"": ""Jennifer Yuh Nelson""}]","[{""id"": 70851, ""name"": ""Jack Black""}, {""id"": 11701, ""name"": ""Angelina Jolie""}, {""id"": 4483, ""name"": ""Dustin Hoffman""}, {""id"": 64, ""name"": ""Gary Oldman""}, {""id"": 18897, ""name"": ""Jackie Chan""}]",https://www.themoviedb.org/movie/49444,TMDB 5000 Movie Dataset,2026-09-12
87232,49538,X-Men: First Class (2011),X-Men: First Class,2011-05-24,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",en,"[{""id"": 957, ""name"": ""Matthew Vaughn""}]","[{""id"": 5530, ""name"": ""James McAvoy""}, {""id"": 17288, ""name"": ""Michael Fassbender""}, {""id"": 72129, ""name"": ""Jennifer Lawrence""}, {""id"": 4724, ""name"": ""Kevin Bacon""}, {""id"": 9827, ""name"": ""Rose Byrne""}]",https://www.themoviedb.org/movie/49538,TMDB 5000 Movie Dataset,2026-09-12
87234,49020,Submarine (2010),Submarine,2011-03-18,"15-year-old deep-thinking Welsh schoolboy, Oliver Tate (Craig Roberts) struggles to initiate and maintain a relationship with Jordana (Yasmin Paige), his devilish, dark-haired classmate at their Swansea high school.  As his parents' marriage begins to fall apart, similar problems arise in his relationship with Jordana.",en,"[{""id"": 98103, ""name"": ""Richard Ayoade""}]","[{""id"": 104561, ""name"": ""Craig Roberts""}, {""id"": 39658, ""name"": ""Sally Hawkins""}, {""id"": 14887, ""name"": ""Paddy Considine""}, {""id"": 1284, ""name"": ""Noah Taylor""}, {""id"": 97576, ""name"": ""Gemma Chan""}]",https://www.themoviedb.org/movie/49020,TMDB 5000 Movie Dataset,2026-09-12
87298,45658,Everything Must Go (2010),Everything Must Go,2010-10-15,"When an alcoholic relapses, causing him to lose his wife and his job, he holds a yard sale on his front lawn in an attempt to start over. A new neighbor might be the key to his return to form.",en,"[{""id"": 133406, ""name"": ""Dan Rush""}]","[{""id"": 15556, ""name"": ""Rebecca Hall""}, {""id"": 23659, ""name"": ""Will Ferrell""}, {""id"": 77870, ""name"": ""Glenn Howerton""}, {""id"": 4784, ""name"": ""Laura Dern""}, {""id"": 82163, ""name"": ""Christopher Jordan Wallace""}]",https://www.themoviedb.org/movie/45658,TMDB 5000 Movie Dataset,2026-09-12
87304,55347,Beginners (2010),Beginners,2010-09-11,"A young man is rocked by two announcements from his elderly father: that he has terminal cancer, and that he has a young male lover.",en,"[{""id"": 17439, ""name"": ""Mike Mills""}]","[{""id"": 3061, ""name"": ""Ewan McGregor""}, {""id"": 290, ""name"": ""Christopher Plummer""}, {""id"": 19119, ""name"": ""Mélanie Laurent""}, {""id"": 5725, ""name"": ""Goran Visnjic""}, {""id"": 21633, ""name"": ""Kai Lennox""}]",https://www.themoviedb.org/movie/55347,TMDB 5000 Movie Dataset,2026-09-12
87306,37686,Super 8 (2011),Super 8,2011-06-08,"In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash.",en,"[{""id"": 15344, ""name"": ""J.J. Abrams""}]","[{""id"": 518627, ""name"": ""Joel Courtney""}, {""id"": 18050, ""name"": ""Elle Fanning""}, {""id"": 518628, ""name"": ""Riley Griffiths""}, {""id"": 3497, ""name"": ""Kyle Chandler""}, {""id"": 456066, ""name"": ""Ryan Lee""}]",https://www.themoviedb.org/movie/37686,TMDB 5000 Movie Dataset,2026-09-12
87430,44912,Green Lantern (2011),Green Lantern,2011-06-16,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",en,"[{""id"": 10702, ""name"": ""Martin Campbell""}]","[{""id"": 10859, ""name"": ""Ryan Reynolds""}, {""id"": 59175, ""name"": ""Blake Lively""}, {""id"": 133, ""name"": ""Peter Sarsgaard""}, {""id"": 504, ""name"": ""Tim Robbins""}, {""id"": 2983, ""name"": ""Mark Strong""}]",https://www.themoviedb.org/movie/44912,TMDB 5000 Movie Dataset,2026-09-12
87483,58224,Mr. Popper's Penguins (2011),Mr. Popper's Penguins,2011-06-17,"Jim Carrey stars as Tom Popper, a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down.",en,"[{""id"": 54050, ""name"": ""Mark Waters""}]","[{""id"": 206, ""name"": ""Jim Carrey""}, {""id"": 17832, ""name"": ""Carla Gugino""}, {""id"": 62564, ""name"": ""Madeline Carroll""}, {""id"": 14730, ""name"": ""Angela Lansbury""}, {""id"": 82639, ""name"": ""Ophelia Lovibond""}]",https://www.themoviedb.org/movie/58224,TMDB 5000 Movie Dataset,2026-09-12
87485,52449,Bad Teacher (2011),Bad Teacher,2011-05-16,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.",en,"[{""id"": 51851, ""name"": ""Jake Kasdan""}]","[{""id"": 6941, ""name"": ""Cameron Diaz""}, {""id"": 41088, ""name"": ""Jason Segel""}, {""id"": 12111, ""name"": ""Justin Timberlake""}, {""id"": 66446, ""name"": ""Lucy Punch""}, {""id"": 169200, ""name"": ""Phyllis Smith""}]",https://www.themoviedb.org/movie/52449,TMDB 5000 Movie Dataset,2026-09-12
87520,38356,Transformers: Dark of the Moon (2011),Transformers: Dark of the Moon,2011-06-28,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",en,"[{""id"": 865, ""name"": ""Michael Bay""}]","[{""id"": 10959, ""name"": ""Shia LaBeouf""}, {""id"": 6949, ""name"": ""John Malkovich""}, {""id"": 83586, ""name"": ""Ken Jeong""}, {""id"": 3910, ""name"": ""Frances McDormand""}, {""id"": 19536, ""name"": ""Josh Duhamel""}]",https://www.themoviedb.org/movie/38356,TMDB 5000 Movie Dataset,2026-09-12
87522,59861,Larry Crowne (2011),Larry Crowne,2011-06-30,"After losing his job, a middle-aged man reinvents himself by going back to college.",en,"[{""id"": 31, ""name"": ""Tom Hanks""}]","[{""id"": 31, ""name"": ""Tom Hanks""}, {""id"": 1204, ""name"": ""Julia Roberts""}, {""id"": 17419, ""name"": ""Bryan Cranston""}, {""id"": 5726, ""name"": ""Cedric the Entertainer""}, {""id"": 2230, ""name"": ""Pam Grier""}]",https://www.themoviedb.org/movie/59861,TMDB 5000 Movie Dataset,2026-09-12
87529,38319,Your Highness (2011),Your Highness,2011-04-08,"A fantasy movie about an arrogant, lazy prince and his more heroic brother who must complete a quest in order to save their father's kingdom.",en,"[{""id"": 64141, ""name"": ""David Gordon Green""}]","[{""id"": 62862, ""name"": ""Danny McBride""}, {""id"": 17051, ""name"": ""James Franco""}, {""id"": 524, ""name"": ""Natalie Portman""}, {""id"": 11664, ""name"": ""Zooey Deschanel""}, {""id"": 15009, ""name"": ""Justin Theroux""}]",https://www.themoviedb.org/movie/38319,TMDB 5000 Movie Dataset,2026-09-12
87785,22907,Takers (2010),Takers,2010-08-26,"A seasoned team of bank robbers, including Gordon Jennings (Idris Elba), John Rahway (Paul Walker), A.J. (Hayden Christensen), and brothers Jake (Michael Ealy) and Jesse Attica (Chris Brown) successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost (Tip T.I. Harris), a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer (Matt Dillon) inches closer to apprehending the criminals.",en,"[{""id"": 97026, ""name"": ""John Luessenhop""}]","[{""id"": 31136, ""name"": ""Chris Brown""}, {""id"": 17244, ""name"": ""Hayden Christensen""}, {""id"": 2876, ""name"": ""Matt Dillon""}, {""id"": 8177, ""name"": ""Michael Ealy""}, {""id"": 17605, ""name"": ""Idris Elba""}]",https://www.themoviedb.org/movie/22907,TMDB 5000 Movie Dataset,2026-09-12
87867,38317,Zookeeper (2011),Zookeeper,2011-07-06,"A comedy about a zookeeper who might be great with animals, but he doesn't know anything about the birds and the bees. The man can't find love, so he decides to quit his job at the zoo, but his animal friends try to stop him and teach him that Mother Nature knows best when it comes to love.",en,"[{""id"": 57370, ""name"": ""Frank Coraci""}]","[{""id"": 32895, ""name"": ""Kevin James""}, {""id"": 5916, ""name"": ""Rosario Dawson""}, {""id"": 16483, ""name"": ""Sylvester Stallone""}, {""id"": 1733, ""name"": ""Nick Nolte""}, {""id"": 15277, ""name"": ""Jon Favreau""}]",https://www.themoviedb.org/movie/38317,TMDB 5000 Movie Dataset,2026-09-12
87869,51540,Horrible Bosses (2011),Horrible Bosses,2011-07-08,"For Nick, Kurt and Dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.",en,"[{""id"": 71600, ""name"": ""Seth Gordon""}]","[{""id"": 4491, ""name"": ""Jennifer Aniston""}, {""id"": 23532, ""name"": ""Jason Bateman""}, {""id"": 95101, ""name"": ""Charlie Day""}, {""id"": 58224, ""name"": ""Jason Sudeikis""}, {""id"": 72466, ""name"": ""Colin Farrell""}]",https://www.themoviedb.org/movie/51540,TMDB 5000 Movie Dataset,2026-09-12
87876,49013,Cars 2 (2011),Cars 2,2011-06-11,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,en,"[{""id"": 7879, ""name"": ""John Lasseter""}, {""id"": 32532, ""name"": ""Brad Lewis""}]","[{""id"": 887, ""name"": ""Owen Wilson""}, {""id"": 15897, ""name"": ""Larry the Cable Guy""}, {""id"": 3895, ""name"": ""Michael Caine""}, {""id"": 1246, ""name"": ""Emily Mortimer""}, {""id"": 1241, ""name"": ""John Turturro""}]",https://www.themoviedb.org/movie/49013,TMDB 5000 Movie Dataset,2026-09-12
88108,59860,Monte Carlo (2011),Monte Carlo,2011-07-01,Three young women vacationing in Paris find themselves whisked away to Monte Carlo after one of the girls is mistaken for a British heiress.,en,"[{""id"": 56789, ""name"": ""Thomas Bezucha""}]","[{""id"": 77948, ""name"": ""Selena Gomez""}, {""id"": 55775, ""name"": ""Katie Cassidy""}, {""id"": 33352, ""name"": ""Cory Monteith""}, {""id"": 85825, ""name"": ""Leighton Meester""}, {""id"": 1533, ""name"": ""Andie MacDowell""}]",https://www.themoviedb.org/movie/59860,TMDB 5000 Movie Dataset,2026-09-12
88129,64690,Drive (2011),Drive,2011-08-06,A Hollywood stunt performer who moonlights as a wheelman for criminals discovers that a contract has been put on him after a heist gone wrong.,en,"[{""id"": 21183, ""name"": ""Nicolas Winding Refn""}]","[{""id"": 30614, ""name"": ""Ryan Gosling""}, {""id"": 36662, ""name"": ""Carey Mulligan""}, {""id"": 17419, ""name"": ""Bryan Cranston""}, {""id"": 13, ""name"": ""Albert Brooks""}, {""id"": 25072, ""name"": ""Oscar Isaac""}]",https://www.themoviedb.org/movie/64690,TMDB 5000 Movie Dataset,2026-09-12
88140,1771,Captain America: The First Avenger (2011),Captain America: The First Avenger,2011-07-22,"Predominantly set during World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",en,"[{""id"": 4945, ""name"": ""Joe Johnston""}]","[{""id"": 16828, ""name"": ""Chris Evans""}, {""id"": 1331, ""name"": ""Hugo Weaving""}, {""id"": 2176, ""name"": ""Tommy Lee Jones""}, {""id"": 39459, ""name"": ""Hayley Atwell""}, {""id"": 60898, ""name"": ""Sebastian Stan""}]",https://www.themoviedb.org/movie/1771,TMDB 5000 Movie Dataset,2026-09-12
88163,50646,"Crazy, Stupid, Love. (2011)","Crazy, Stupid, Love.",2011-07-29,"Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",en,"[{""id"": 56411, ""name"": ""Glenn Ficarra""}, {""id"": 56412, ""name"": ""John Requa""}]","[{""id"": 4495, ""name"": ""Steve Carell""}, {""id"": 1231, ""name"": ""Julianne Moore""}, {""id"": 30614, ""name"": ""Ryan Gosling""}, {""id"": 54693, ""name"": ""Emma Stone""}, {""id"": 3141, ""name"": ""Marisa Tomei""}]",https://www.themoviedb.org/movie/50646,TMDB 5000 Movie Dataset,2026-09-12
